index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
69849,402-9943721-4016343,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,771,BENGALURU,KARNATAKA,560049,IN,FALSE,Easy Ship
69852,403-5529645-2352331,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1063,Madhurawada,ANDHRA PRADESH,530041,IN,FALSE,Easy Ship
69853,408-4333213-9657937,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,760.95,VASAI East,MAHARASHTRA,401208,IN,FALSE,Easy Ship
69856,406-7542058-6830722,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,INR,626.67,ANANTAPUR,ANDHRA PRADESH,515001,IN,FALSE,Easy Ship
69859,406-7165848-1417962,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,771,KUNNATHUNAD,KERALA,683565,IN,FALSE,Easy Ship
69860,403-3917445-3622709,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,499,NAGPUR,MAHARASHTRA,440013,IN,FALSE,Easy Ship
69861,406-9329685-7978734,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,771,MUMBAI,MAHARASHTRA,400078,IN,FALSE,Easy Ship
69864,171-5249390-1024360,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,625,PUNE,MAHARASHTRA,411047,IN,FALSE,Easy Ship
69865,171-1260214-9115513,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,690,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship
69866,404-5228600-6179552,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1063,ORAI,UTTAR PRADESH,285001,IN,FALSE,Easy Ship
69867,171-7199070-3569111,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,338,BENGALURU,KARNATAKA,560076,IN,FALSE,Easy Ship
69871,407-8361255-1921106,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,771,Ahmedabad,Gujarat,382421,IN,FALSE,Easy Ship
69872,407-8361255-1921106,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,771,Ahmedabad,Gujarat,382421,IN,FALSE,Easy Ship
69883,403-0119053-3794760,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,824,MAPUSA,GOA,403507,IN,FALSE,Easy Ship
69891,403-1568434-8958715,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,859,BENGALURU,KARNATAKA,560059,IN,FALSE,Easy Ship
69892,403-1568434-8958715,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,423,BENGALURU,KARNATAKA,560059,IN,FALSE,Easy Ship
69893,171-1712844-8701946,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,613,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE,Easy Ship
69894,408-5751768-0277126,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,SOUTH WEST DELHI,New Delhi,110070,IN,FALSE,Easy Ship
69902,408-6523420-7946724,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,791,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,Easy Ship
69903,407-5250952-3931566,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,1249.11,VASAI VIRAR,MAHARASHTRA,401203,IN,FALSE,Easy Ship
69906,402-4474148-3320312,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,635,CUTTACK,ODISHA,753004,IN,FALSE,Easy Ship
69907,408-9665249-7861100,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,753.33,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,Easy Ship
69908,171-6647059-1045953,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,771,HYDERABAD,TELANGANA,500032,IN,FALSE,Easy Ship
69914,402-7201064-8545153,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,449,CHANDIGARH,CHANDIGARH,160036,IN,FALSE,Easy Ship
69915,405-6662502-6990767,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,376,BENGALURU,KARNATAKA,560085,IN,FALSE,Easy Ship
69916,403-0690930-3066739,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,666,DHARWAD,KARNATAKA,580007,IN,FALSE,Easy Ship
69917,171-1734373-9717135,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,376,Hyderabad,TELANGANA,500019,IN,FALSE,Easy Ship
69918,403-2289943-3595522,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,771,CHANDIGARH,CHANDIGARH,160047,IN,FALSE,Easy Ship
69919,404-3502321-6037933,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,940.95,Secunderabad,TELANGANA,500094,IN,FALSE,Easy Ship
69922,171-7122419-6890736,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XXL,On the Way,0,INR,734.29,HYDERABAD,TELANGANA,500032,IN,FALSE,Easy Ship
69925,407-9146685-8130700,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,999,HYDERABAD,TELANGANA,500100,IN,FALSE,Easy Ship
69929,408-7900986-8776324,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,432,MUMBAI,MAHARASHTRA,400059,IN,FALSE,Easy Ship
69932,407-2278555-8434765,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,437.14,BENGALURU,KARNATAKA,560056,IN,FALSE,Easy Ship
69934,404-8699922-5281155,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XS,On the Way,0,INR,953.57,KHERAGARH,UTTAR PRADESH,283121,IN,FALSE,Easy Ship
69936,403-3821143-0205926,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,459,Mumbai,MAHARASHTRA,400097,IN,FALSE,Easy Ship
69939,405-3682863-2488344,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,360,KATTANAM,KERALA,690503,IN,FALSE,Easy Ship
69940,171-4023071-2213922,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,833,NEW DELHI,DELHI,110070,IN,FALSE,Easy Ship
69941,407-3849337-7559554,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,475,KOLACHAL,TAMIL NADU,629251,IN,FALSE,Easy Ship
69942,407-5443293-3521912,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,452.38,MUMBAI,MAHARASHTRA,400019,IN,FALSE,Easy Ship
69943,403-3414387-4273969,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1523,DHENKANAL,ODISHA,759001,IN,FALSE,Easy Ship
69944,402-1286922-8269156,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,477,BENGALURU,KARNATAKA,560067,IN,FALSE,Easy Ship
69945,171-1728162-7171523,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,885,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
69947,402-9383111-5556349,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,341,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
69949,403-7347609-9565946,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1186,JATANI,ODISHA,752050,IN,FALSE,Easy Ship
69950,405-3707852-4886732,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,L,On the Way,0,INR,941.9,NATCHIARKOIL,TAMIL NADU,612602,IN,FALSE,Easy Ship
69951,403-1367931-0497114,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,449,HYDERABAD,TELANGANA,500037,IN,FALSE,Easy Ship
69955,408-4026041-3163569,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,NILAMBUR,KERALA,679339,IN,FALSE,Easy Ship
69956,402-1795529-4080333,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,459,ATMAKUR,ANDHRA PRADESH,518422,IN,FALSE,Easy Ship
69957,402-1795529-4080333,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,449,ATMAKUR,ANDHRA PRADESH,518422,IN,FALSE,Easy Ship
69958,402-1795529-4080333,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,459,ATMAKUR,ANDHRA PRADESH,518422,IN,FALSE,Easy Ship
69959,402-1795529-4080333,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,359,ATMAKUR,ANDHRA PRADESH,518422,IN,FALSE,Easy Ship
69965,407-8585845-6882715,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,771,SILVASSA,DADRA AND NAGAR,396230,IN,FALSE,Easy Ship
69966,407-2240921-4747532,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,MUMBAI 400066,MAHARASHTRA,400066,IN,FALSE,Easy Ship
69968,405-0000852-1461915,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,560,ATTAYAMPATTI,TAMIL NADU,636308,IN,FALSE,Easy Ship
69969,402-1176156-3524348,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,405,DHULE,MAHARASHTRA,424002,IN,FALSE,Easy Ship
69973,408-6506622-3496317,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,SAHARANPUR,UTTAR PRADESH,247001,IN,FALSE,Easy Ship
69974,403-0906805-3432304,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,MOHALI,PUNJAB,160071,IN,FALSE,Easy Ship
69976,407-6342106-1522714,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,Thrissur,KERALA,680008,IN,FALSE,Easy Ship
69977,407-6342106-1522714,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,Thrissur,KERALA,680008,IN,FALSE,Easy Ship
69978,403-9244819-2196303,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,286.67,NASHIK,MAHARASHTRA,422009,IN,FALSE,Easy Ship
69979,408-0485888-8576356,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,371,KHED,MAHARASHTRA,415709,IN,FALSE,Easy Ship
69983,408-7584677-3980321,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,599,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship
69986,402-4573200-2397152,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,4XL,Shipped,1,INR,836,PATHANKOT,PUNJAB,145025,IN,FALSE,Easy Ship
69989,406-0262185-3701100,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,631,IRINGAL,KERALA,673521,IN,FALSE,Easy Ship
69992,402-4380204-5275515,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,518,CHENNAI,TAMIL NADU,600036,IN,FALSE,Easy Ship
69995,404-3823788-7905104,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,771,SAHARSA,BIHAR,852201,IN,FALSE,Easy Ship
69996,171-0517365-3917944,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,BENGALURU,KARNATAKA,560061,IN,FALSE,Easy Ship
69997,402-9079381-1837166,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1186,AMRELI,Gujarat,365601,IN,FALSE,Easy Ship
69998,406-2273480-0577121,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,696,Thane,MAHARASHTRA,400607,IN,FALSE,Easy Ship
70001,405-7512539-9736318,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,PORT BLAIR,ANDAMAN & NICOBAR,744112,IN,FALSE,Easy Ship
70003,403-9002517-0272350,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1072,HYDERABAD,TELANGANA,500083,IN,FALSE,Easy Ship
70008,408-3068155-3989137,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Easy Ship
70010,406-0420696-9414765,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,1222.32,CHENNAI,TAMIL NADU,600116,IN,FALSE,Easy Ship
70012,408-4066547-3465956,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,618,JAIPUR,RAJASTHAN,302004,IN,FALSE,Easy Ship
70013,408-7272922-9407520,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,641,CHENNAI,TAMIL NADU,600122,IN,FALSE,Easy Ship
70015,171-4078034-9694713,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,373,Arvi,MAHARASHTRA,415116,IN,FALSE,Easy Ship
70016,407-1741931-7114733,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,771,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,Easy Ship
70017,403-0442126-6603536,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,518,BANGALORE,KARNATAKA,560103,IN,FALSE,Easy Ship
70019,408-0868442-8285908,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,0,PATNA,BIHAR,800001,IN,FALSE,Easy Ship
70020,171-1148950-2648366,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,665,NEW DELHI,DELHI,110070,IN,FALSE,Easy Ship
70022,403-6437793-2145924,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,399,KOLKATA,WEST BENGAL,700039,IN,FALSE,Easy Ship
70023,408-0311682-7406745,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,1099,BENGALURU,KARNATAKA,560079,IN,FALSE,Easy Ship
70025,408-9112108-7803506,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,0,UDAIPUR,RAJASTHAN,313002,IN,FALSE,Easy Ship
70026,402-3140012-5776348,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1349,Amravati,MAHARASHTRA,444902,IN,FALSE,Easy Ship
70031,403-5872727-7265154,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,666,THANE,MAHARASHTRA,400606,IN,FALSE,Easy Ship
70033,403-1342327-9797911,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,771,MADHURAWADA,ANDHRA PRADESH,531163,IN,FALSE,Easy Ship
70038,402-6996410-9886751,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,690,MUMBAI,MAHARASHTRA,400089,IN,FALSE,Easy Ship
70044,405-5349253-6081937,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,881,Kohima,NAGALAND,797001,IN,FALSE,Easy Ship
70047,403-9069621-4352349,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1186,NURPUR,HIMACHAL PRADESH,176202,IN,FALSE,Easy Ship
70049,407-9914227-6549131,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,"Kaloor, KOCHI",KERALA,682017,IN,FALSE,Easy Ship
70053,408-4898634-2227536,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,791,BENGALURU,KARNATAKA,560092,IN,FALSE,Easy Ship
70055,404-1398672-8529962,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,614,MYSURU,KARNATAKA,570028,IN,FALSE,Easy Ship
70059,406-3506493-8219506,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,631,FARIDABAD,HARYANA,121001,IN,FALSE,Easy Ship
70061,404-8542398-2769149,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,NEW DELHI,DELHI,110015,IN,FALSE,Easy Ship
70062,408-3205942-7465125,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,771,KARJAT RAIGARH DISTRICT,MAHARASHTRA,410201,IN,FALSE,Easy Ship
70064,402-0137593-1766714,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,286.67,"NEDUMANGAD, Thiruvananthapuram",KERALA,695541,IN,FALSE,Easy Ship
70065,406-9185920-3638750,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,869,HYDERABAD,TELANGANA,500035,IN,FALSE,Easy Ship
70068,408-1730252-7209958,05-15-22,Cancelled,Merchant,Amazon.in,Standard,Trousers,L,On the Way,0,INR,342.86,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship
70069,407-6869025-7245151,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,ASANSOL,WEST BENGAL,713305,IN,FALSE,Easy Ship
70070,406-4555406-4128361,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1523,LATUR,MAHARASHTRA,413512,IN,FALSE,Easy Ship
70072,405-4722688-8051556,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,499,BENGALURU,KARNATAKA,560066,IN,FALSE,Easy Ship
70074,402-1252545-5725914,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,469,NARSAMPET,TELANGANA,506132,IN,FALSE,Easy Ship
70080,406-0226274-9417915,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1369,ERODE,TAMIL NADU,638011,IN,FALSE,Easy Ship
70081,406-0226274-9417915,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1099,ERODE,TAMIL NADU,638011,IN,FALSE,Easy Ship
70082,406-0226274-9417915,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,949,ERODE,TAMIL NADU,638011,IN,FALSE,Easy Ship
70083,406-0226274-9417915,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1186,ERODE,TAMIL NADU,638011,IN,FALSE,Easy Ship
70084,403-4949120-1425941,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,561.9,NEW DELHI,DELHI,110085,IN,FALSE,Easy Ship
70085,403-2054347-3652363,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,376,SRIPERUMBUDUR,TAMIL NADU,602105,IN,FALSE,Easy Ship
70086,403-0007200-7119505,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,566,BENGALURU,KARNATAKA,560005,IN,FALSE,Easy Ship
70088,171-0238821-7232308,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,HYDERABAD,TELANGANA,500074,IN,FALSE,Easy Ship
70093,171-2767378-6141100,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,GANGTOK,SIKKIM,737101,IN,FALSE,Easy Ship
70098,405-4034410-6005140,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,537,VIJAYAWADA,ANDHRA PRADESH,520010,IN,FALSE,Easy Ship
70100,407-1307596-1934728,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560049,IN,FALSE,Easy Ship
70101,407-1307596-1934728,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560049,IN,FALSE,Easy Ship
70104,403-1145384-6289948,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,348,PUNE,MAHARASHTRA,411040,IN,FALSE,Easy Ship
70105,408-3358237-5583561,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,CHENNAI,TAMIL NADU,600063,IN,FALSE,Easy Ship
70107,407-1148504-2357911,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,575,BUXAR,BIHAR,802101,IN,FALSE,Easy Ship
70115,404-6131211-4795553,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,885,CHENNAI,TAMIL NADU,600059,IN,FALSE,Easy Ship
70119,171-6571279-4471546,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,850,EDATHALA,KERALA,683561,IN,FALSE,Easy Ship
70120,171-6571279-4471546,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,423,EDATHALA,KERALA,683561,IN,FALSE,Easy Ship
70121,171-6571279-4471546,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,519,EDATHALA,KERALA,683561,IN,FALSE,Easy Ship
70131,407-9010589-4912302,05-15-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,1010.71,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE,Easy Ship
70132,403-0646949-6199522,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,387,Pune,MAHARASHTRA,411027,IN,FALSE,Easy Ship
70133,407-5752720-3712304,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1132,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE,Easy Ship
70134,406-0225984-9912364,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,446,PUNE,MAHARASHTRA,411036,IN,FALSE,Easy Ship
70135,171-0338504-1689149,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1369,BARGARH,ODISHA,768028,IN,FALSE,Easy Ship
70139,404-2951757-7167502,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,771,HYDERABAD,TELANGANA,500008,IN,FALSE,Easy Ship
70140,405-1633498-5513945,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,SALEM,TAMIL NADU,636030,IN,FALSE,Easy Ship
70141,402-5049384-3598749,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,699,NOIDA,UTTAR PRADESH,201303,IN,FALSE,Easy Ship
70142,171-4859478-0839531,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,852,Jaipur,RAJASTHAN,303702,IN,FALSE,Easy Ship
70144,402-8456951-9239521,05-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,435,Navi Mumbai,MAHARASHTRA,400706,IN,FALSE,Easy Ship
70145,402-8456951-9239521,05-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,435,Navi Mumbai,MAHARASHTRA,400706,IN,FALSE,Easy Ship
70152,406-3539136-3472323,05-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,321,Delhi,Delhi,110052,IN,FALSE,Easy Ship
70156,406-3109714-8212360,05-14-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,L,On the Way,0,INR,413.33,KOLKATA,WEST BENGAL,700075,IN,FALSE,Easy Ship
